canonical_smi,lambda_max_exp_nm,n_solvent_records,mw,LargestConjugatedSystemSize,y_pred,y_std,n_source_rows,wb97_vert1,wb97_vert2,wb97_vert3,wb97_vert4,wb97_vert5,wb97_osc1,wb97_osc2,wb97_osc3,wb97_osc4,wb97_osc5,tddft_nm__lowest_excitation_(S1),tddft_nm__lowest_bright_(f>=0.01),tddft_nm__brightest_in_1-4_eV,tddft_nm__brightest_overall,scaffold_unseen_vs_training
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C#N)cc3)ccc2-c2ccc(-c3ccc(C#N)cc3)cc21,341.0,1,592.8710000000001,28,421.369915194614,100.4029966484556,1,4.051,4.698,4.84,4.949,4.981,1.967615557,0.05177969,0.005451349,0.037605443,0.023518535,306.05823994075536,306.05823994075536,306.05823994075536,306.05823994075536,False
CCCCC(CC)COc1ccc2nc(-c3ccc(-c4ccccc4)s3)sc2c1,368.0,1,421.6310000000001,21,389.5093091132644,121.33004156612,1,3.659,4.633,4.882,4.943,5.088,1.437813685,0.013093678,0.009199724,0.005756267,0.000878537,338.84720688712764,338.84720688712764,338.84720688712764,338.84720688712764,True
Cc1cccc(C)c1-c1cc2c(C)c3c4cc5nc6cc7c(cc6nc5cc4c3c(C)c2cc1-c1c(C)cccc1C)c1c(C)c2cc(-c3c(C)cccc3C)c(-c3c(C)cccc3C)cc2c(C)c71,503.0,1,901.2099999999996,58,454.6322688054664,103.94718979840738,1,3.141,3.635,3.724,3.86,4.052,2.324324009,3.7954e-05,0.002165408,4.74e-06,0.0001239,394.72840815027064,394.72840815027064,394.72840815027064,394.72840815027064,True
Cc1cc(O)c(C(=O)C=Cc2ccc([N+](=O)[O-])cc2)c(=O)o1,359.5,2,301.2540000000001,21,410.4797538088296,95.24073893379584,1,3.903,3.92,4.124,4.365,4.577,0.000128577,1.245789109,6.9584e-05,0.000275181,0.244568494,317.6638303868819,316.2862066326531,316.2862066326531,316.2862066326531,True
Cc1cc2ccccc2c2[nH]c3ccccc3c12,300.0,1,231.298,17,359.56772997506727,96.70376141864224,1,4.199,4.43,4.932,5.244,5.68,0.029026553,0.022065802,0.416620272,0.865707117,0.87008043,295.27076208621105,295.27076208621105,295.27076208621105,218.28202992957748,True
Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5c(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc(c6cccc2c63)c54)cc1,496.8,5,642.8460000000001,46,444.7287459225011,87.0560173503255,1,2.894,3.538,3.815,4.052,4.171,1.127579305,1.408e-06,2.56e-07,0.006123813,0.031935511,428.4180822391154,428.4180822391154,428.4180822391154,428.4180822391154,True
COCCOCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOCCOC)C3=O,611.6666666666666,3,764.826,22,522.86628348642,120.3503586266754,1,2.662,3.77,4.061,4.277,4.303,0.35655689,0.000651377,0.293798343,0.000207185,0.001365337,465.75579639368897,465.75579639368897,465.75579639368897,465.75579639368897,True
CN(C)c1cccc(C#N)c1,335.5,2,146.19299999999996,9,429.2988336251021,90.56038012313408,1,4.411,5.47,5.991,6.298,6.566,0.080368571,0.155561306,0.035499536,1.069015758,0.034782377,281.07955792337344,281.07955792337344,281.07955792337344,196.8628024769768,False
COc1ccc(-c2cc3oc(=O)cc(C)c3cc2-c2ccc(OC)c(OC)c2)cc1OC,346.0,1,432.4720000000002,27,400.53999515926427,101.48517460100464,1,4.178,4.64,4.864,4.919,5.079,0.459308352,0.101650595,0.011774729,0.250270681,0.001464557,296.7548898994734,296.7548898994734,296.7548898994734,296.7548898994734,True
COc1cc(OC)cc(C2=[O+][B-](F)(F)OC(c3ccc4ccccc4c3)=C2)c1,402.0,1,382.1710000000001,23,427.21079236270447,117.75830438498308,1,3.798,4.058,4.183,4.734,5.091,0.80785072,0.131046476,0.342947244,0.249875335,0.019012989,326.4460057925224,326.4460057925224,326.4460057925224,326.4460057925224,True
COc1ccc(-c2csc(C(C#N)=Cc3ccc(Cl)cc3)n2)cc1,376.0,1,352.846,22,444.0541360170005,107.94986405358613,1,3.66,4.506,4.773,4.87,4.896,0.970905303,0.34540177,0.010812721,0.284622489,0.000240127,338.7546256830601,338.7546256830601,338.7546256830601,338.7546256830601,True
CCOC(=O)CCCCCn1c2ccc([N+](=O)[O-])cc2c(=O)c2cc([N+](=O)[O-])ccc21,387.0,1,427.4130000000002,21,412.4061763044615,106.58639891555312,1,3.895,3.955,3.962,4.114,4.136,9.346e-06,9.2998e-05,0.000487759,0.126903832,0.578144308,318.31628498074457,301.37139766650466,312.933349318526,299.7683583172147,True
C(=Cc1c2ccccc2cc2ccccc12)c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(C=Cc4c5ccccc5cc5ccccc45)cc3)ccc3ccccc23)cc1,389.5,1,843.0380000000001,66,466.44298087516887,92.81959298741695,1,3.18,3.359,3.615,3.695,3.975,0.02804802,0.780222206,0.003586727,0.389699128,0.027237218,389.8873993710692,389.8873993710692,369.1104286990176,369.1104286990176,True
CCOC(=O)c1c2c3c(cccc3c3cc4c(cc13)[Si](C)(C)O[Si]4(C)C)N(C)C2=O,376.0,1,435.6280000000002,20,425.4301321692622,123.15241710447108,1,3.645,3.941,4.42,4.45,4.98,0.143910512,0.016290899,0.136985979,0.065402336,0.121222186,340.1486776406036,340.1486776406036,340.1486776406036,340.1486776406036,True
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(F)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,651.0,1,576.8310000000001,32,428.9911652559374,102.10165221953534,1,2.173,3.373,3.465,3.735,3.923,0.583856088,0.027686575,0.000185529,0.360085396,0.184958951,570.5669259088818,570.5669259088818,570.5669259088818,570.5669259088818,True
N#CC(=C(C#N)c1ccc(-c2ccncc2)cc1)c1ccc(-c2ccncc2)cc1,343.0,1,384.44200000000006,30,455.1881282204334,92.51758579420486,1,3.617,4.563,4.598,4.702,4.902,1.366930553,0.008818105,0.016791216,0.001009686,0.003743334,342.781844069671,342.781844069671,342.781844069671,342.781844069671,True
Cc1cc(N(C)C)ccc1C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,646.0,1,442.7030000000002,22,462.6038472929446,127.70303992461308,1,2.54,2.812,3.94,4.146,4.194,0.255557931,1.138977393,0.017820385,0.001402928,0.011723413,488.1267440944882,488.1267440944882,440.9110704125178,440.9110704125178,True
CCOC(=O)C1=C(C(=O)OC)N2CCc3cc(OC)c(OC)cc3C2=CC(c2ccc(Cl)cc2)C12c1ccccc1-c1ccccc12,310.0,1,648.1550000000002,19,412.764140325632,134.53015533360409,1,4.415,4.78,4.825,4.992,5.031,0.0637819,0.247053376,0.189513897,0.564715475,0.05901513,280.82489920724805,280.82489920724805,280.82489920724805,248.36577123397436,True
O=[N+]([O-])c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)cc1,332.0,2,268.228,20,392.44344935537714,80.86791344488046,1,3.913,3.913,4.379,4.379,4.71,2.2e-08,1.6e-08,0.000278466,0.0002674,1.685892653,316.8520138001534,263.2360785562633,316.8520138001534,263.2360785562633,False
C(=Cc1cccnc1)c1ccc(Nc2ccccc2)cc1,355.0,2,272.351,21,426.9416581043448,94.40990977471218,1,3.894,4.541,4.862,4.922,4.998,1.642341139,0.040439201,0.052955974,0.025904179,0.000274619,318.3980303030303,318.3980303030303,318.3980303030303,318.3980303030303,True
CC[N+]1(CC)CN2C(C)=CC(C)=C(C(=O)[O-])C2=N1,349.5,2,249.314,10,433.7767823899983,117.52900401707151,1,3.844,4.008,4.256,4.512,4.95,0.008929779,0.175237424,0.013618845,0.031538985,0.081734758,322.53952393340273,309.3417989021956,322.53952393340273,309.3417989021956,True
CC[N+]1(CC)CN2C(C)=CC(C)=C(C(=O)O)C2=N1,344.5,2,250.322,10,443.9770009534626,116.71976924985594,1,4.098,4.92,5.501,6.397,6.409,0.184313249,0.000684562,0.201487337,0.125864906,0.506825934,302.5480551488531,302.5480551488531,302.5480551488531,193.45325791855205,True
Nc1cccc2c1-c1ccccc1C2=O,444.0,4,195.221,15,397.9384623804393,86.39297405666515,1,3.382,3.435,4.232,4.704,5.354,0.047315797,0.002455426,0.072116771,0.043006347,0.329767236,366.6002158486103,366.6002158486103,366.6002158486103,231.5730164363093,False
CN(C)c1ccc(C=CC=CC=Cc2ccc(C#N)cc2)cc1,417.42857142857144,7,300.405,21,421.6053744066697,83.74935592833417,1,3.22,4.466,4.656,4.746,4.951,2.985739388,0.044144394,0.002142784,0.02235883,0.139922431,385.04407763975155,385.04407763975155,385.04407763975155,385.04407763975155,True
CCCCCCn1c(=O)c2c3[nH]c4ccccc4sc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,500.0,1,505.6400000000005,24,435.17580369231655,115.20596262916558,1,3.069,3.3,4.083,4.209,4.268,0.201065559,0.110769341,0.001581032,0.116681454,0.004011584,403.98889866406,403.98889866406,403.98889866406,403.98889866406,True
CCC1=C(C)C(=O)n2c1cc1c(CCC(=O)OC)c(C)c(C)n1c2=O,424.5,6,342.3950000000001,14,418.327052901936,128.71886219969355,1,3.469,4.216,4.724,4.889,5.238,0.710067996,0.000212456,0.017889185,0.029104725,0.25410026,357.40614874603637,357.40614874603637,357.40614874603637,357.40614874603637,True
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC(=O)OC)c(C)n1c2=O,417.6666666666667,6,328.36800000000005,14,472.5959161787415,122.22386963740416,1,3.513,4.231,4.72,4.894,5.285,0.735305127,0.000103798,0.009151298,0.042225761,0.19780738,352.92966979789355,352.92966979789355,352.92966979789355,352.92966979789355,True
C(#Cc1ccc2ncsc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,365.0,1,402.5220000000001,30,382.8470309297781,98.7615819265324,1,3.801,4.314,4.589,4.67,4.759,1.702157631,0.021560222,0.248374304,0.008099238,0.12639506,326.1883530649829,326.1883530649829,326.1883530649829,326.1883530649829,True
CN(C)C1=Nc2cccc3cccc1c23,427.0,1,196.253,13,415.8768073888915,94.77333360018844,1,3.283,4.252,4.662,4.726,5.326,0.136779336,0.065205157,0.000203274,0.089623712,0.367601689,377.65517209869023,377.65517209869023,377.65517209869023,232.79044874202032,True
CC(C)(C)c1ccc(C(C)(C)C)c(N2C(=O)c3cccc4c(-c5ccc(-c6ccccc6)s5)ccc(c34)C2=O)c1,402.0,3,543.7320000000002,32,524.3984722259993,111.18499325931435,1,3.588,4.259,4.299,4.479,4.672,1.219200905,0.013588882,0.002820324,0.113513873,0.003357507,345.5523773690078,345.5523773690078,345.5523773690078,345.5523773690078,True
c1ccc(-c2cc3cc4cccc5c(-c6ccccc6)cc6cc7cccc2c7c3c6c45)cc1,439.0,1,428.53400000000016,34,426.16230317930905,86.47989918644538,1,3.336,3.55,3.984,4.2,4.794,0.601297854,0.017272741,2e-09,3.6e-08,1.66152643,371.6552547961631,371.6552547961631,371.6552547961631,258.62368168544015,True
N#Cc1c(C#N)c2cc(F)ccc2c2ccc(F)cc12,335.0,1,264.234,18,393.0132315748848,93.84670873909516,1,3.865,4.256,5.193,5.308,5.452,0.075038255,0.258217624,0.013812869,0.066951979,1.118031092,320.7870452781371,320.7870452781371,320.7870452781371,227.41047872340425,False
F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2ccc3ccccc3[n+]21,476.0,1,393.20500000000015,27,383.1816898225113,124.56677739392624,1,3.091,4.113,4.33,4.418,4.623,0.851272898,0.020312291,0.109581123,0.002078678,0.287300732,401.1135328372695,401.1135328372695,401.1135328372695,401.1135328372695,True
COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(NC(C)=O)cc3[nH]c2cc3CCOC)C(CCOC)=C1,670.0,1,599.7320000000002,27,405.15799994445297,117.67746940579477,1,2.149,2.385,3.563,3.74,4.024,0.322710692,0.222564959,0.011044369,0.031902064,0.218218329,576.9390088413215,576.9390088413215,576.9390088413215,576.9390088413215,True
CC(C)(C)c1ccc2c3ccccc3c3cncnc3c2c1,348.0,1,286.37800000000004,18,392.0567702914466,99.44894238837138,1,4.341,4.403,4.591,4.867,4.873,0.029451781,0.004572736,0.009699043,0.000165983,0.00986923,285.6120548260769,285.6120548260769,285.6120548260769,285.6120548260769,True
CC1=CC(C)=[N+]2C1=C(c1ccc(-c3ccc(OS(=O)(=O)c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])cc3)s1)c1c(C)cc(C)n1[B-]2(F)F,515.0,3,652.4660000000002,23,418.8975959205681,133.05479549576205,1,3.112,3.458,3.618,3.849,3.913,0.764889738,0.002208751,8.585e-06,0.00130334,0.057350518,398.40678984575834,398.40678984575834,398.40678984575834,398.40678984575834,True
CN(C)c1ccc(C2=CC3=C(c4ccc(C#N)cc4)C4c5ccccc5C3(S2)c2ccccc24)cc1,433.0,8,480.63600000000014,19,488.3915698313228,127.51660093800749,1,3.189,4.42,4.557,4.615,4.633,1.092824231,0.603608474,0.152469992,0.004783349,0.081624647,388.7870586390718,388.7870586390718,388.7870586390718,388.7870586390718,True
Cc1cc(C)n2c1C=C1c3ccccc3C(c3c[nH]c4ccccc34)=[N+]1[B-]2(F)F,580.8333333333334,6,385.22600000000006,24,429.3396859633653,123.34015804717284,1,2.714,4.02,4.155,4.352,4.528,1.035275836,0.204809005,0.067908601,0.082719713,0.24436105,456.83195652173913,456.83195652173913,456.83195652173913,456.83195652173913,True
CCOC(=O)c1cc(C(=O)OCC)c2c(C)ccc(OC(=O)OC(C)(C)C)c2n1,312.0,1,403.4310000000002,20,382.5963123666672,118.145178547774,1,4.131,4.235,4.417,5.13,5.415,0.115365623,0.00642889,0.037671285,0.000549358,0.005461792,300.1311861534737,300.1311861534737,300.1311861534737,300.1311861534737,False
CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(N(CCCC)CCCC)cc3)c(C#Cc3ccc(C#N)cc3)cc2C#Cc2ccc(C#N)cc2)cc1,435.0,1,783.0760000000001,44,446.9006543685827,107.2786208208972,1,3.201,3.442,3.897,4.065,4.16,0.319102862,0.512380647,3.466728409,0.362116802,0.024451891,387.32956263667603,387.32956263667603,318.15292019502186,318.15292019502186,False
CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Cl)ccc21,634.6666666666666,3,458.9890000000002,24,648.1035895600919,108.60256259528144,1,2.485,3.059,4.031,4.367,4.468,2.052177828,0.000157714,0.008188905,0.001374784,0.238263,498.93035412474853,498.93035412474853,498.93035412474853,498.93035412474853,False
CCOC(=O)c1c(-c2cc3ccc(OC)cc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,337.0,1,496.9030000000003,29,440.1111715559038,126.1428171506786,1,4.173,4.812,5.029,5.141,5.182,0.986958787,0.075669284,0.233349887,0.003213996,0.002492616,297.11045530793194,297.11045530793194,297.11045530793194,297.11045530793194,True
c1cc2ccc1-c1ccc(cc1)-c1ccc(s1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc(s1)-c1ccc(cc1)-c1ccc(cc1)-c1ccc-2s1,346.0,1,702.969,51,474.84655310495856,78.23173257575475,1,3.34,3.933,3.983,4.553,4.605,0.004176524,2.145833902,2.052321462,0.00020446,0.02047961,371.21015868263476,315.24076531909486,315.24076531909486,315.24076531909486,True
COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,386.0,5,322.3160000000001,22,390.05611312997945,104.12575710607857,1,3.671,4.429,4.65,5.061,5.091,1.258601123,0.018198643,0.001697378,0.056891507,8.03e-07,337.739561427404,337.739561427404,337.739561427404,337.739561427404,True
C[Si](C)(C)C#Cc1cc2ccc3cc(C#C[Si](C)(C)C)cc4ccc(c1)c2c34,407.0,1,394.66600000000017,20,395.5633914963096,88.30768464318422,1,3.675,4.083,4.795,4.816,5.045,0.004503794,0.012431687,2.432e-06,3.98493866,2.72e-07,337.3719537414966,303.6595469017879,337.3719537414966,257.4422612126246,False
CN(C)c1ccc(-c2nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,348.5,4,681.8430000000002,51,405.80326739932246,94.04774231559718,1,4.041,4.268,4.272,4.374,4.454,0.714510816,1.308544395,0.02480745,0.791967712,0.006787634,306.8156223707003,306.8156223707003,306.8156223707003,290.49717197750704,True
CCCCCCCCCCCCCCCCCCOC(=O)C=CC1=CC2=C(c3c(C)cc(C)cc3C)c3cccn3[B-](F)(F)[N+]2=C1,538.0,1,632.6890000000003,22,389.04467088018345,151.09330855358832,1,3.121,3.767,4.128,4.234,4.344,0.941016763,3.2388e-05,0.209024111,0.005950413,0.104522905,397.257907721884,397.257907721884,397.257907721884,397.257907721884,True
CCCCCCCCCCCCOc1cc2c3c(ccc4c5c(N6CCOCC6)cc6c7c(ccc(c1c34)c75)C(=O)N(C1CCCCC1)C6=O)C(=O)N(C1CCCCC1)C2=O,606.0,1,824.0749999999996,32,432.11403308967647,131.4539641800177,1,2.487,3.436,3.749,3.849,3.97,0.887455766,0.219018666,0.105141612,0.026973748,0.014707844,498.52912344189787,498.52912344189787,498.52912344189787,498.52912344189787,True
CCCCN1c2ccc(C=Cc3cc(=O)oc4cc(C)ccc34)cc2Sc2cc(C=Cc3cc(=O)oc4cc(C)ccc34)ccc21,441.0,1,623.7740000000001,39,403.02552907943107,105.06661377356168,1,3.242,3.903,4.125,4.215,4.232,1.109737711,0.315076379,0.683233179,0.14253332,0.100853361,382.4311937075879,382.4311937075879,382.4311937075879,382.4311937075879,False
CC[NH+]=c1cc2oc3cc(NCCN)c4ccccc4c3nc-2cc1C,590.0,2,347.44200000000006,20,590.531599474149,107.3250943774592,1,2.832,3.627,3.819,4.281,4.388,1.363260062,0.003349057,0.001655951,0.003611701,0.054421804,437.7972916666667,437.7972916666667,437.7972916666667,437.7972916666667,False
C1=C2C3=C(C4=[N+]2[B-]2(Oc5ccccc54)Oc4ccccc4-c4c5c(c1n42)C1CCC5CC1)C1CCC3CC1,626.0,1,496.4190000000005,25,413.45003025790743,127.53451524339296,1,2.483,3.655,3.898,4.036,4.188,0.635860585,0.199308511,0.072666095,0.014659563,0.198178035,499.3322311719694,499.3322311719694,499.3322311719694,499.3322311719694,True
CC1=[N+]2C(=C(c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c3ccc(C=Cc4ccc(C(=C(c5ccccc5)c5ccccc5)c5ccccc5)cc4)n3[B-]2(F)F)C=C1,587.0,1,892.9020000000002,65,452.1071600750271,126.5451054362312,1,2.645,3.543,3.722,4.094,4.153,1.659330331,0.968422502,0.339714079,0.028931095,0.172320335,468.74931190926276,468.74931190926276,468.74931190926276,468.74931190926276,True
CC(C)(C)c1ccc2oc3nc4oc5ccc(N(c6ccccc6)c6ccccc6)cc5c4cc3c2c1,342.0,1,482.58300000000014,33,338.9645879931855,110.59871865980328,1,4.032,4.363,4.546,4.55,4.701,0.05814742,1.037926178,0.236959192,0.159605382,0.170674146,307.50047867063495,307.50047867063495,307.50047867063495,284.1718840247536,True
Cc1cc2cc(N3c4ccccc4Oc4ccccc43)ccc2c(=O)o1,395.0,1,341.36600000000016,25,398.6482317650139,108.57999420561714,1,3.705,4.052,4.349,4.403,4.77,7.95e-07,0.008993957,0.108550894,0.11872163,0.069759164,334.6401970310391,285.0866704989653,334.6401970310391,281.5902634567341,True
c1cnc2c(c1)c1nc(-c3ccc(-c4nc5c6cccnc6c6ncccc6c5[nH]4)cc3)[nH]c1c1cccnc12,398.0,1,514.5520000000001,40,330.9221455618023,82.5604064592143,1,3.711,4.191,4.203,4.453,4.587,2.260501621,1.069e-06,0.029874545,7.7e-08,0.138226632,334.0991457828079,334.0991457828079,334.0991457828079,334.0991457828079,True
O=C(O)CCCCCn1c(=CC=CC2=[N+](CCCCCC(=O)O)c3cccc4cccc2c34)c2cccc3cccc1c32,760.0,1,573.7130000000003,27,481.3225420589854,128.18597141631767,1,2.225,3.504,3.749,3.94,3.997,1.382657019,0.075994732,0.179288753,0.142385439,0.020397533,557.2323280898877,557.2323280898877,557.2323280898877,557.2323280898877,True
CC1=c2cc3c(cc2=[N+]2C1=Cc1c4ccccc4c(C)n1[B-]2(F)F)C1=Cc2c4ccccc4c(C)n2[B-](F)(F)[N+]1=C3C,848.0,1,562.1880000000001,32,397.89798705818725,132.78758028962963,1,2.283,2.528,3.023,3.639,4.059,1.007669295,1.084218484,0.652950385,0.158524491,0.061713498,543.0757468243539,543.0757468243539,490.44380142405066,490.44380142405066,True
c1ccc2c(c1)-c1ccccc1[Si]21c2ccccc2-c2cc3c(cc21)-c1ccccc1[Si]31c2ccccc2-c2ccccc21,329.0,1,586.8420000000002,18,423.2821251391438,93.84432218739678,1,4.01,4.412,4.532,4.536,4.857,0.25065838,0.416809614,3.12e-07,0.108745329,5e-09,309.18751371571074,309.18751371571074,309.18751371571074,281.0158499546691,True
CC(=O)c1nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)oc1C,328.1666666666667,6,368.4360000000001,26,349.3186498584731,107.26863843725428,1,4.03,4.141,4.341,4.622,4.894,1.014356076,0.00011875,0.020303123,0.250273495,0.037378079,307.65308436724564,307.65308436724564,307.65308436724564,307.65308436724564,True
CCCCCCCCCCCCCCCCOC(=O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,334.0,6,513.7660000000001,22,425.3523606926681,100.44107482692525,1,4.216,4.43,4.662,4.978,5.058,0.649661521,0.023342388,0.249821839,0.033885497,0.030508516,294.08015417457307,294.08015417457307,294.08015417457307,294.08015417457307,False
CCCCCCc1ccc(C=Cc2ccc(CCCCCC)s2)s1,356.0,1,360.63200000000006,12,385.1991403690469,98.0113138491466,1,3.722,5.238,5.279,5.29,5.378,1.269590076,0.000495214,0.014457001,0.111731968,0.001019271,333.1117490596454,333.1117490596454,333.1117490596454,333.1117490596454,False
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,288.2,10,294.35400000000004,19,364.6027605999643,104.95876884869304,1,4.624,4.842,5.115,5.283,5.715,0.438766443,0.023367355,0.049134615,0.220163247,0.021185241,268.1319052768166,268.1319052768166,268.1319052768166,268.1319052768166,True
Nc1ccc2c(-c3ccc(C(=O)CN4C(=O)CCC4=O)cc3C(=O)[O-])c3ccc(=[NH2+])c(S(=O)(=O)[O-])c-3oc2c1S(=O)(=O)[O-],494.0,1,627.5650000000003,27,485.68094538229616,142.36010438472042,1,3.194,3.648,3.902,4.034,4.164,0.855077665,0.003034718,0.055631008,0.016095518,0.003214657,388.1784376956794,388.1784376956794,388.1784376956794,388.1784376956794,True
CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1ccc(OC)cc12,372.0,1,302.3540000000001,15,412.6777895109095,120.87675461972157,1,3.942,4.593,4.86,5.392,5.765,0.459193555,0.158479694,0.00055033,0.126144754,0.386918911,314.5210375443937,314.5210375443937,314.5210375443937,314.5210375443937,True
CCC(C)(C)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,287.0,1,300.445,18,440.0118217355407,84.90399212462789,1,4.772,4.962,5.141,5.195,5.813,1.436567779,0.000859614,0.000589495,4.5281e-05,0.000142382,259.81599538977366,259.81599538977366,259.81599538977366,259.81599538977366,False
F[B-]1(F)Oc2ccccc2-c2cc(-n3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc43)cc[n+]21,374.0,1,536.3900000000001,38,396.2734818345229,116.11875234871464,1,3.956,4.23,4.374,4.658,4.74,0.857144138,0.125519372,0.001136829,0.082778268,0.262689755,313.40797017189084,313.40797017189084,313.40797017189084,313.40797017189084,True
CCCN1c2ccc(C#CC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)cc2Sc2cc(C#CC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)ccc21,542.0,1,669.3250000000003,39,441.19711813847505,143.245811745877,1,3.049,3.113,3.126,3.507,3.894,1.480589286,0.306772846,1.002019972,0.467401924,0.036511776,406.63887504099705,406.63887504099705,406.63887504099705,406.63887504099705,True
CN(c1ccccc1)c1ccc(C=C2C(=O)c3ccccc3S2(=O)=O)cc1,473.0,11,375.44900000000007,23,527.8645315484399,114.190345481399,1,3.455,3.597,4.546,4.846,4.919,1.390575996,0.007651547,0.00268776,0.035012836,0.022318045,358.8543936324168,358.8543936324168,358.8543936324168,358.8543936324168,True
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc(C=C(C#N)C#N)cc2)cc1,362.25,4,531.7030000000003,33,395.85123247160465,101.01954160237568,1,3.427,4.292,4.365,4.537,4.726,2.302519333,0.044666772,0.041246513,0.014457394,0.003479952,361.7863816749344,361.7863816749344,361.7863816749344,361.7863816749344,False
COc1cc2oc(=O)c3c4ccc(C(=O)c5ccccc5)cc4c4ccc5cccc6c(c1)c2c3c4c56,425.0,1,478.5030000000002,36,347.5968478236731,123.12149100610456,1,3.594,3.634,3.828,4.222,4.507,0.441824242,0.094669725,0.001283667,0.280397967,0.603582864,344.9754952698943,344.9754952698943,344.9754952698943,275.0925072110051,True
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2,604.5,2,293.43399999999997,15,484.8241699144326,116.58084845188203,1,2.936,4.134,4.289,4.715,4.99,1.383304844,0.002711166,0.004929008,0.09188136,0.184670146,422.28948569482293,422.28948569482293,422.28948569482293,422.28948569482293,True
Cc1ccc(C)n1-c1ccc(C#N)cc1,275.0,5,196.253,13,416.52414398827415,90.6398703142305,1,4.452,5.071,5.103,5.269,6.119,0.014110232,0.489310535,0.000401034,0.003774496,9.9154e-05,278.4909995507637,278.4909995507637,278.4909995507637,244.49653520015778,False
CC(=O)O[B-]1(OC(C)=O)OC(C=Cc2ccc(C)cc2)=CC(C=Cc2ccc(C)cc2)=[O+]1,437.1428571428572,7,432.2810000000002,21,387.1540732072676,116.33922727537308,1,3.38,4.431,4.676,4.795,4.813,2.263253886,0.135928847,0.035264551,0.010132938,0.015510032,366.81713905325444,366.81713905325444,366.81713905325444,366.81713905325444,True
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,524.1666666666666,12,544.5260000000002,42,393.01497958738184,98.6694342796312,1,2.883,3.843,4.029,4.067,4.199,1.293303313,2e-08,3.596e-06,0.071335032,0.001023925,430.0526985778703,430.0526985778703,430.0526985778703,430.0526985778703,True
N#CC1N=c2cc3c4c(cccc4c2=NC1C#N)C(c1ccccc1)=C(c1ccccc1)O3,501.0,1,424.4630000000001,27,454.01712854101737,121.1089008868183,1,2.933,3.34,3.913,4.052,4.916,0.230285076,0.015399266,0.345296705,0.140884349,0.339425061,422.72142175247194,422.72142175247194,316.8520138001534,316.8520138001534,True
